session_id,fatigue_level,fatigue_label,pupil_mean,pupil_std,pupil_min,pupil_trend,blink_mean,blink_max,blink_volatility,saccade_mean,saccade_min,saccade_std,fixation_mean,fixation_max,fixation_std,gaze_dispersion_x,gaze_dispersion_y,gaze_path_length,blink_pupil_ratio,fixation_entropy
10,0,fresh,0.7183326843007783,0.03853491559811289,0.632313241192564,-0.0005762504361887013,12.780199743842259,21.7292789087842,2.9334834006853123,372.29344879398485,310.5156841109337,31.4176634915956,173.33866762271234,212.5819509329016,19.885314953663066,0.7470217300750687,0.5778117895770423,69.03110318926237,17.791452667686645,4.08784373828987
11,0,fresh,0.7169057131797382,0.052321466373574016,0.5921706522440385,-0.0012387842923408392,11.777085792075628,20.44396333341766,2.986058241350903,383.28506135157255,322.6507834804473,28.433019729060444,175.83211638683372,238.72689466751893,25.89913834109523,0.8802253606287375,0.563105899580857,82.70749097034047,16.427640550107323,4.0832664508507355
12,0,fresh,0.7176634667041506,0.043222197142563874,0.6188520913252054,-0.0007196122752981075,11.488194365530441,16.109103322962554,2.7694684034197925,381.3942285192798,314.9096774682289,29.570125748903518,180.46247325496563,231.87662598371355,21.368612115135104,0.7890929156501651,0.6475208531449439,82.55063207771371,16.007751391523644,4.0874271448418185
13,0,fresh,0.7215012670805535,0.03846896711530137,0.5732467304242627,-0.0005410781705799581,11.516088485239893,20.265653231159703,3.0386834401448146,379.9462681589174,301.25548830877665,30.41277228798435,177.9114190069148,256.92150925451256,24.23978976428691,0.8149293596905621,0.68484522302375,76.48835926649915,15.961264448742414,4.08539318728404
14,0,fresh,0.7183939222413225,0.038719772043179876,0.6308035333697559,-0.000590409370091343,12.235135271643088,20.75452066518028,2.700935366568626,376.3451945425593,317.76079887360896,27.431279013386096,181.82670879555408,253.39144755819444,27.51991171803023,0.6507121962250327,0.6562210514415399,67.94220617911859,17.031210679316402,4.083249839292436
15,0,fresh,0.7132316489091463,0.03581854399732894,0.646227002288834,-0.0004177251037803073,11.958741713534824,18.247980966329397,3.0009856405531767,380.79956066954657,321.2798423259803,28.428447885565053,182.34934669706738,232.1178230307754,25.037007942165936,0.8872062393856706,0.5245690463244269,80.76734095243236,16.766957782744694,4.084773173111271
16,0,fresh,0.7193223396875269,0.046923165366443455,0.6081778400703909,-0.000556134677968131,10.974409370209248,20.78181027741999,2.997756811007046,375.59950723313995,293.01458360394554,36.83755389528737,184.1261014405719,232.6324357364578,24.74820755036257,0.8533418811024193,0.5498265488709028,74.31267817650263,15.256573455515174,4.085317466397542
17,0,fresh,0.718671138885116,0.04033525126099201,0.6388762123067333,-0.0007643707952947796,11.815365971732785,18.875733800456057,3.1226206085412493,381.47203124639543,313.8411688173228,27.38434879291132,179.72649604184593,249.4990906055889,26.904378269802194,0.7756529610025776,0.5769781399015882,70.41052663090373,16.440551027986267,4.083350328498113
18,0,fresh,0.7248223192861835,0.043021863945087224,0.5961350469996528,-0.0006388063689286657,11.944335963492561,18.42902116375473,3.1568720803452766,378.3893064873374,308.6470502038002,31.287417240052086,178.1814109881792,223.6145967518812,24.05305701484216,0.9437369393342108,0.6218360017315867,79.37016239312504,16.478962038991124,4.085138374317055
19,0,fresh,0.7186654987358355,0.04969890351885126,0.6379528423243139,-0.0010878766064453924,11.80219080448508,20.000715666960023,3.3857907523557755,388.47026104917353,321.4519126135134,27.169961755595512,180.12125886037623,231.49612504343503,27.05206685665124,0.8274811805602567,0.6452540877146788,85.06308075024138,16.422347257379645,4.083123292706328
20,0,fresh,0.7218936525546973,0.0474069762383453,0.6248798050021797,-0.000443744673357959,11.78419689714391,17.950900957308058,3.1387548533502425,386.1836824028436,322.7240762306827,30.494564699365455,178.33520377319294,237.21976652200723,23.258069173304474,0.8795176630031416,0.6571604812961607,81.68210593717417,16.32398419276424,4.085904415874709
21,0,fresh,0.7100867552372792,0.04401327804684392,0.5574139729457395,-0.0005796581725898051,11.720954727403468,20.16573644371948,3.3181111151886826,384.417159567993,329.847161800155,28.727867131625164,184.20790863495407,245.17147907874423,24.55659960281629,0.698076149145541,0.6259246035577573,64.58416844907771,16.506346773275727,4.085638866697656
22,0,fresh,0.7265707448164258,0.04445679278282828,0.6510802579820361,-0.0007799180133222298,12.457520159286336,18.76211432676336,3.399392481993255,378.8725677078031,317.82934454912004,27.398183995601542,172.93838319313392,225.81403100890032,23.800973230465257,0.9604881325210043,0.6829969316333319,79.13068034008276,17.1456160360789,4.0849378865138375
23,0,fresh,0.7277779899986963,0.04886331813362822,0.6085558716215697,-0.0006778162682561041,12.184377765424738,19.7507209804997,2.91513180070901,378.2869289251933,309.05433881625464,27.858098551956704,181.5383719272838,242.63622263392236,26.581925046809292,0.7797150191804553,0.6503184791317719,72.82093422801265,16.741865226758698,4.083848716326748
24,0,fresh,0.7258869164536682,0.04362136584166926,0.6330802389490591,-0.00039577462315496496,12.394553871343504,21.473313849132893,2.9373638092677323,380.1225408445458,316.559192027788,26.713243796227054,175.13662848477173,226.7266625919565,22.305706827454603,0.7337540218915336,0.520751237327079,68.70065308999976,17.075024381032826,4.086295897786987
25,0,fresh,0.7160567141249025,0.03871591017556337,0.6271506235533355,-0.0007000539465040079,12.920026052096226,18.16354466821428,2.968657213334847,381.2179366650881,314.2406403116036,25.68406223199798,174.1155467332893,221.60480136959748,25.53226266289274,0.8632099603998503,0.5126232020922912,78.6815410422142,18.04327472106889,4.08367311204735
26,0,fresh,0.7206200132373048,0.03838111442793235,0.6370838793475676,-0.0006724631673342628,11.840110392683751,18.080451348127177,2.877040953072313,383.29530190005795,308.2676430414812,30.611497332122564,178.5200608468136,233.90874079323248,25.322612237096493,0.8483089686789029,0.5481878956004158,78.9129898119392,16.43042622292327,4.084235049911139
27,0,fresh,0.7146580318395662,0.041478685397863146,0.5467379344171029,-0.0006250103253307431,11.781829794665699,18.91691051210157,2.9146579311831946,380.46169403790736,339.1749506509676,25.030222893904646,182.0231763164373,238.06523063156916,25.20658942885811,0.7642644537953219,0.5365009543096644,66.16733374791941,16.485945422586642,4.084772404698126
28,0,fresh,0.7125939918231691,0.046633557184924165,0.5919533935930823,-0.0011544114782652938,12.184615323470421,20.742327647305085,3.0156385956437535,378.4136215047663,297.78720733895204,29.548584800969856,183.52341501878212,231.5105674611175,22.565218469506068,0.7478982324718653,0.5498762455583933,71.7763345658062,17.09893482733603,4.086831673577067
29,0,fresh,0.7177044462214663,0.03935839690749589,0.6470644346911985,-0.0007219016228940736,11.563344507561453,18.35197243311286,3.2023031831497333,379.94727365967685,313.4717275954396,29.980938830855536,181.05413673193942,229.08882083859535,23.489018004936135,0.8997733398504038,0.6726916913794769,73.72331231609179,16.111546273529722,4.086031029526348
30,0,fresh,0.7140737054746229,0.03339315448434367,0.6508278434626058,-0.0007666858643644846,11.475982680301813,16.41512669508567,2.4717682306883053,378.41893742367336,290.8008148612233,31.15655288443374,180.65077447971672,221.6313058486174,21.363297718669745,0.8073615451764197,0.5732532787739626,68.84688579128398,16.071123360509024,4.087298947048133
31,0,fresh,0.7245330231151661,0.04245560562531838,0.6019315245506894,-0.0003871668965137593,12.29164972452831,20.144450818458964,2.8944188467058076,377.31114404470685,314.7335366903729,30.712716782091405,179.0158525729583,222.96099039006785,22.885769681189732,0.8141133409123906,0.5779456714424023,68.14942252818193,16.964903417067728,4.08618120532808
32,0,fresh,0.7228398780126762,0.04330177956579411,0.6057794399337271,-0.0004575016884006022,12.460653865357365,19.80743962462294,3.329395406651095,378.0570243524293,290.99740793777806,35.182719134179,183.73991466109362,241.1442392278421,26.181786513189184,0.7822713590158288,0.5796336721735306,70.27208365640936,17.23844658538922,4.0841025131254955
33,0,fresh,0.7187994928151374,0.038431631692687464,0.6435660438878702,-0.0002675741692928763,11.511170888125251,19.63816360782837,3.416294427449419,384.39250573083245,309.9179118493621,27.419801174223757,182.68465532524152,230.44516121982576,21.704357926778894,0.7850969892183517,0.5481272108141584,71.93629468318416,16.014417078433635,4.087294122648997
34,0,fresh,0.7219268578351942,0.044937626638935246,0.6380954636681067,-0.00079247440337137,11.841313294264182,17.690666243616242,2.8972754444565094,382.02635151005757,311.804833923595,29.737941882097424,178.03060740203534,234.6057650438725,23.428396198507087,0.6536670216479211,0.5714966227062335,65.39117775728855,16.40234985497316,4.085887168989706
35,0,fresh,0.7292390623629212,0.04084325878331236,0.6297685925777969,-0.0003225863950448802,11.903824115091348,21.85235460386365,2.8634786655451956,382.02404796715,296.51118702970336,31.122417959159126,180.58402486283936,242.5809451267372,25.287558782470963,0.7860382896926422,0.6929133312330604,80.14280157730522,16.323601416685698,4.084649732506576
36,0,fresh,0.7133764007034867,0.043238360884602235,0.620522501591092,-0.0009829893423308179,13.38269747375865,19.195347856764208,2.842912943606328,379.10166607722823,305.880101513618,30.4212107692027,181.79253470789254,256.01717385398604,26.038746946093983,0.9359364404212969,0.5295035351148547,75.07169095388747,18.759631943150286,4.084357768667194
37,0,fresh,0.7151499821037408,0.04224134630770334,0.6107502186414139,-0.0007687983113869197,11.897812885688056,18.16228674877093,2.786251052309741,383.48486701207804,319.2820516705117,27.465247181750325,183.93310953060612,247.25787518221733,26.7313604886242,0.8602764177795372,0.6860051265778461,81.08687550026326,16.636784655861863,4.083629752772669
38,0,fresh,0.7231883795632649,0.043075357708356035,0.6201444351905211,-0.0006222157619201777,11.463126791067968,18.92306468320636,3.0276200193608886,388.0774360659568,327.9279818915712,27.4431058050716,179.79419605728665,230.4799813177816,27.29676852052687,0.9007757877616978,0.6080199817494499,72.48344559928616,15.850795261941714,4.08270013983538
39,0,fresh,0.7148934877378006,0.037196465133452844,0.6467846500189891,-0.0004908973567093206,11.837670846651118,19.17903688430036,3.5510569990454655,382.17470688433866,321.3474165824555,30.15164066047446,186.99174380001003,238.5714252071852,22.291553301901786,0.8331235523614419,0.5792366993502523,76.25799540463053,16.55862655216441,4.08720096096987
40,0,fresh,0.7180528583572017,0.03777458597408713,0.6238779058189085,-0.0004130946067941874,11.876612090786043,18.952548693590565,2.873657573581279,378.1468556453825,322.6507336724287,28.400734047698908,181.51304750701317,236.1170563857564,30.293042805992638,0.9405529736583642,0.6303837757282953,86.96324796249073,16.540001773624518,4.080340857984546
41,0,fresh,0.7165946333350778,0.0423393125550623,0.61776046035417,-0.0007880040231178155,12.564334590070935,16.673037815466728,2.341232835056085,381.23207805310045,313.1971542512832,32.23092143192325,184.38494083661226,250.60417523506823,22.804261400250166,0.7455617115076857,0.6272282265836701,73.13788254020213,17.533367502667843,4.086946836162303
42,0,fresh,0.7167248656805836,0.04506694071906539,0.5551633930331017,-0.00046301251085499096,12.625672528037047,20.102599408648786,2.838030169110096,378.1537372698828,291.91397168665657,31.36771188449993,174.07236252950926,246.1971053389272,26.537877306413456,0.7447115913578409,0.5530680776868461,75.0246740280036,17.615762361315156,4.082760982542171
43,0,fresh,0.72430395303392,0.04582564516785981,0.6093049192378828,-0.000511926525706168,11.038877498132585,17.774515086239596,3.4184155314700497,380.7091089515279,304.6933357687876,29.86524380701261,178.68517585441728,239.50969365411223,23.005462859060795,0.8287523029686653,0.6311111887761606,77.65778069670523,15.240648917135903,4.086191252819298
44,0,fresh,0.7278774721419712,0.05072586238816516,0.6523962699118739,-0.0010463376844947424,12.180139259935263,17.576407906741544,2.558240651910581,382.98635965173884,319.91154758404423,29.41056355339389,179.88732657292746,241.88284502340252,24.169133933219086,0.8167834010746112,0.565047192129357,70.9155005426011,16.73375395221134,4.085457013928609
45,0,fresh,0.7246492321519272,0.04941179740201647,0.5974795069903599,-0.0012658372820203668,11.819262596288192,20.18549923588982,2.983712386028731,375.5320665979595,297.3643511480488,29.595389708541536,179.0152916428292,232.52467974532777,24.762857091833148,0.8048136041192311,0.6240695845631886,71.82213134744896,16.310299882454483,4.084773276044054
46,0,fresh,0.7215693815122909,0.05022256065076024,0.6274981224499954,-0.00063273050657504,12.15172177253646,17.94981796776228,2.646572224015438,379.05179249303706,327.31309296561267,26.068639093231248,181.2835572012721,235.28332571503836,23.124107446985292,0.813400078464212,0.6167722636065758,73.65574147397848,16.840660431583238,4.086330314233315
47,0,fresh,0.7215159626733005,0.04062226950617775,0.6248078832048461,-0.0009772484351900433,12.05896842453758,18.390312798962874,2.4505180989596886,378.80780458721824,297.264391113579,29.22261191476251,180.96634621867423,238.50750539642448,26.22500005782769,0.8398526134827154,0.5274504486011903,71.63767292781111,16.71335401437793,4.083849524026302
48,0,fresh,0.729194167541017,0.04401603500188833,0.6233578887882381,-0.0003830800993123623,11.869443791632968,21.214010104818005,3.2770522815636185,377.23017815770226,304.38684588142803,32.38595981106882,180.2597514288324,244.68178639613276,23.29924863307222,0.838903810643542,0.6911267051658161,82.33153257909139,16.277458107215605,4.086129833933679
49,0,fresh,0.7241991064633192,0.041992566284847606,0.6183624557528936,-0.001233763182382892,12.442860599789054,18.06663768891626,3.230242591517893,377.9319805388913,324.63728345586395,27.167558415377854,173.4912883205779,224.92541291244885,24.93294409693579,0.7975633267420406,0.5787849601145683,76.34291951452528,17.181522743147077,4.084024742479358
50,0,fresh,0.717176178853529,0.04366433797530343,0.6097826148798052,-0.0006284740645622774,11.941987966981715,17.167882982113646,2.613214324197665,388.25968567535205,314.5369611739711,33.34752739508397,180.7326469655038,224.08510114796303,24.276257511187158,0.8085181257822995,0.5846648810558571,74.60569334679174,16.651377538353962,4.085002826813059
51,0,fresh,0.7178566968623882,0.047501223297801404,0.581022460899004,-0.0005961683878209447,12.265922019514544,18.29774855776527,2.6218347334282037,378.3767635463624,319.6552602361454,28.266284669567693,181.48470979544058,242.99269114113437,25.199357874328033,0.7996117140632876,0.5859714408925808,78.4388524587069,17.086843357849926,4.084995209923118
52,0,fresh,0.7135011336709355,0.03971615278801194,0.6422641043786282,-0.0005170766755544473,12.566313622228789,20.01647022788404,3.2821737191963836,380.1940086805905,321.83600271855266,33.17710779221816,172.5368759978119,212.2052617766521,19.80484121661087,0.7394076981821625,0.5749178000856,64.06974540513231,17.61215983696599,4.087768222131028
53,0,fresh,0.7115411344658302,0.046167206047180845,0.6308393088002666,-0.0007703124704749732,12.4914970268384,20.120063822926504,3.360329361957987,382.6653993295212,311.32318207447804,28.917779432320767,180.73648382109252,220.64944900016,23.290159107794356,0.7919652341335743,0.6437648328305905,81.74118178443396,17.55552682233784,4.085983682704051
54,0,fresh,0.7251725318009973,0.04411945143682819,0.6011396056432585,-0.0007512299226667299,11.75150081315047,17.912035174399474,3.0889389375309135,380.9634499110489,324.3070535019139,26.014613277419336,179.72026003489393,232.93432041050855,28.450365970407614,0.6794469370365498,0.5565645253878047,67.5392336405001,16.205087882848055,4.081391107365674
55,0,fresh,0.7241256820520612,0.04874957102056219,0.5730380548495744,-0.0014721994324433144,11.791402020577427,16.735846171435888,3.018147440306954,376.51888893285616,293.7190315386075,31.590694907665046,183.1875920804738,235.3319479502826,26.607146585237576,0.884226401661288,0.6692948049726211,77.5599557977204,16.283617649832273,4.083936879415992
56,0,fresh,0.7198369587024426,0.040918622335577366,0.6104700781030988,-0.0006501895874450138,11.547695088393635,17.940463054594176,2.875452449415989,379.62879732949295,319.0010266687962,30.923473735042066,181.10268046976756,238.66003309983492,27.787104783958277,0.775617225275916,0.5807913458629019,66.5189474918984,16.042075787735826,4.0825353198692635
57,0,fresh,0.7220558891212832,0.03954100679784874,0.6176235106810231,-0.0005469317132671167,11.623780868363763,17.798889526405603,3.036219002562092,385.6289275266545,318.4958287233394,28.40050578282688,176.17047475290423,230.96604812620663,27.48924992697807,0.9323720840471122,0.4989114740457167,67.97464150280493,16.09815105082576,4.082100451867594
58,0,fresh,0.7159842676825516,0.04027727886423348,0.587825342079194,-0.00047363791951027847,12.486862082337028,19.540930404626707,2.819721724870164,381.4284666113971,296.74434616675694,30.838644467905052,185.624305302876,241.26139335328756,28.525490652681846,0.7252016191901967,0.5832970670213261,65.14947752225042,17.440110356954108,4.082671144686218
59,0,fresh,0.7186128508675798,0.03434508866955378,0.6398115956044177,-0.000304911350569023,11.822332899259814,19.26586644160573,3.2443751348428056,384.2433879894976,310.70094198684683,33.94271781082378,178.016218176492,227.18878375639616,25.198848508407462,0.7116476775767212,0.5817275234007615,68.37898828449025,16.451579502658845,4.084205197185447
60,0,fresh,0.7263700824587277,0.04433154355421361,0.6391032571966839,-0.000859378484360012,12.006023211674405,19.510909926865,3.314351363062749,382.63156355644867,325.5355426004206,28.62078306683753,178.50690784788415,237.59460773043733,22.923243896698065,0.7786679040734386,0.49934782803035954,63.83215624171307,16.528773655243338,4.086272369242611
61,0,fresh,0.7193785531128645,0.04051908097055557,0.6317330991074236,-0.0008104864942819351,12.049762032361452,17.707289641413595,2.960661715229507,379.61835606569576,313.4706043784072,27.57337268668628,173.9524155253036,228.68141846660703,24.02047013488883,0.8181195421359346,0.541041687413662,68.80159722947033,16.750214793039785,4.084984581841944
62,0,fresh,0.7123745300091275,0.044939962866055956,0.5724465216852547,-0.0009166578537530787,11.653561676305864,17.657006355165915,3.1983524876407907,374.30172105956166,270.3474045468768,33.313618502721354,184.7517296663435,253.3401426542818,24.728600499600677,0.8136113786392629,0.6136476291463094,79.40837863479142,16.358733821410947,4.085639977001171
63,0,fresh,0.7197336594949262,0.04111405201134363,0.6241189060318721,-0.0006215723951513291,12.151856610389455,18.004727235389247,3.242978424826777,381.24257823808455,299.809890683478,34.1812045508538,184.64066911049292,241.12453251666005,24.809571660749576,0.7155119985380426,0.6033722442242486,71.31013270806298,16.883800786969214,4.085402111144033
64,0,fresh,0.7134946689768601,0.03870773076780067,0.598355126978992,-0.0006504560160463817,11.71550662936564,18.59441855843845,3.2189803113751783,383.4468764842996,302.34922509345654,32.7431501334412,178.70521642009058,228.454761769426,26.12197686340335,0.8630716642974114,0.6338412029380974,80.7739330583912,16.419870699657455,4.083864307886045
65,0,fresh,0.7290616754156284,0.0352417635034955,0.6503687962791872,-0.0002786142932454505,12.885384590295452,18.27499630581024,2.635552332697636,370.16408092512415,326.60530474029696,24.255178806579206,180.88458878599263,231.37981856476785,21.835776268207713,0.7166126996847689,0.5389413784755915,68.05381238535749,17.673905172761277,4.087161414747863
66,0,fresh,0.7087670346054313,0.039337928261986545,0.6127244204115867,-0.0005289322754314581,12.586965391833774,18.038867548301948,2.780928060772117,370.7200525978735,312.22171485693394,26.418719261647798,183.67750411501598,236.789361472614,23.309952527828703,0.6904822879782498,0.6499071912553789,72.9424217185533,17.75893490857117,4.0862765419153835
67,0,fresh,0.7289915097454124,0.04046899545859583,0.6439238974455955,-0.0005099024599983491,11.304931743954155,17.64540549792045,2.7286627522003064,377.0731151845405,320.6580757439348,29.348818492616434,180.70678172868745,251.67767042969936,23.963123992956138,0.8334220419040128,0.5251836311814152,70.79230080610152,15.507610287933137,4.085706577423779
68,0,fresh,0.7155452692098162,0.04585227059481246,0.6341022123276927,-0.0008890676023927507,12.556848799852734,18.157186476363616,2.3292082969659638,376.3624787642154,275.1486433253418,30.199865703674817,175.044848186254,241.2906342959076,25.683842783853944,0.5958056445614279,0.5111787972463364,58.38087711955541,17.548618922602124,4.083638887300815
69,0,fresh,0.7225238546656965,0.041041581368135314,0.6453636316677857,-0.0005928399839036805,11.893892729364612,17.28952478811801,2.9874491508948404,380.3298660193103,327.88015812307424,27.18041944264157,178.1154140821017,225.85001045701017,19.89221374488413,0.8183399583753861,0.5467695486668127,78.07608153851423,16.461568972416558,4.088239342777167
70,0,fresh,0.7217468951744355,0.03933187864520601,0.6230161320311889,-0.0001357541105507912,12.046332903770816,17.452104989345543,2.8313362705213745,375.30522034024415,317.74559101496635,28.38630632248602,180.06171840508375,237.5112494179565,27.465424473477146,0.7794426792372724,0.5672729106944707,66.69553089459346,16.69049952803728,4.082629559399383
71,0,fresh,0.7309072478447451,0.04398787629916345,0.6109839908058964,-0.000881054020507233,12.353257384772531,21.646122588638494,3.0596079854037637,379.47570262786104,336.2142987783312,28.51580509123356,180.48702379310123,241.59439245824825,26.29166458728798,0.8846769188460184,0.5700734814719086,77.85209858527989,16.901242284786107,4.08373222290037
72,0,fresh,0.7187884786221598,0.045990879471450766,0.6250666243839654,-0.0012752465383117847,13.23625924770728,20.05591592650765,2.8814199009626265,381.6469315122135,317.9204494745694,32.45704138431363,177.22905291088364,241.84397892781405,27.032871095965728,0.7733190636423578,0.5479867958368517,75.69609201787242,18.414653582687006,4.082810474351848
73,0,fresh,0.7318946481343239,0.03738319028116345,0.644359382360629,-0.0009384634567623037,11.770807574069899,15.622338131888814,2.3796494030240294,382.367046330098,319.97936360739425,29.30547273725784,184.8174367409139,250.191269581972,29.443135576188578,0.748666222678216,0.5497235044830151,72.80122061594565,16.082630910669955,4.081722432285355
74,0,fresh,0.7168282232781653,0.04790905160822774,0.579633442070204,-0.0008952108589702347,12.305792109893362,18.632877633818623,3.149198498874703,377.92937131778245,313.0769704055781,29.53313799885516,181.2463843537884,236.2331697994702,22.633548644225055,0.7887694039544877,0.6499506914775294,75.16447649615196,17.166978842766994,4.086604387641874
75,0,fresh,0.7179577360875019,0.04277623728676506,0.597553045384937,-0.0011918628495163981,11.605092939745886,18.597570445184072,3.1466831288133807,373.02165060995964,292.79677853612554,29.33798650228397,179.0951707487465,228.329855537941,24.7121738774967,0.862964144313955,0.6119954412225943,84.74783819368116,16.164011044684194,4.0848484921283195
76,0,fresh,0.7169331903239459,0.0379299192892135,0.6203541380939104,-0.0009035043387596509,12.371687480010669,20.127829945413108,3.445505816745887,382.8561088324934,313.5163805914433,35.083860758952966,180.99003444284804,254.03209242378375,26.71383220427709,0.873044477053264,0.6140681744043365,80.1958861760703,17.256378126450542,4.083491917847526
77,0,fresh,0.7201548119283018,0.03549716941405997,0.6493029556147258,-0.0004170562675799591,12.773566528761242,20.29334699335616,3.100337543775617,378.6493643045608,323.7729800390861,28.248407432325013,181.77094163934913,252.16370154288308,24.460724396146908,0.8486038528110119,0.5732553159757429,79.3784920954873,17.737226190757966,4.085336660256389
78,0,fresh,0.7157205238307306,0.040110593888968024,0.6381483994217138,-0.0010028140964145219,11.856107232099076,18.36042940248853,3.212145313061185,378.793655696802,312.8075843693815,31.826938515793135,178.16431808228535,227.44714594210456,23.096081582672053,0.7503174781050332,0.6044181266916635,71.30800439158446,16.56525175970964,4.085937487851216
79,0,fresh,0.7186425898896711,0.040211464579969616,0.6329370973972485,-0.0005136896891308202,12.036693306744702,23.074873503593416,3.178242589069127,378.98424435527306,304.86600172759853,31.383913805827202,181.40525444547433,231.407525254813,24.49137021252066,0.8115344486778788,0.6275952097640635,75.68774301651791,16.749183428453904,4.085224528486787
80,0,fresh,0.7153189815635735,0.039924200646309624,0.6445851408365111,-0.0004682141641550948,11.609993390155433,18.074635827988335,2.791410297377072,377.0418500669373,319.6400009568167,27.550707195628878,175.8477793740222,263.86433472915945,24.98144030475173,0.7602043856306533,0.6188755215115822,81.10774974552146,16.230489416467673,4.084647520069271
81,0,fresh,0.723061856956874,0.04632103431267279,0.6124385713772884,-0.0011177710413698577,12.497686171849743,20.58623367936844,2.753343691481579,384.0990366237887,318.99645716154794,30.868847274753286,179.08778243558604,232.85133313379845,25.70101582463271,0.8155207164913639,0.5802126455086178,73.31600559414156,17.284370302809165,4.083981767733724
82,0,fresh,0.7194048243645382,0.048604844186373126,0.6176513932757404,0.00026290542272155456,11.863580504642288,18.0986119325483,2.971157252379568,384.70039943589956,305.27744785097536,30.110122913292507,178.9519959475033,221.16378551557608,20.276776598090056,0.859103355207029,0.622376282960747,71.93020680042211,16.490804081439794,4.087905930979882
83,0,fresh,0.7262984679241721,0.04196834126369376,0.640766698976816,-0.0007561771112602505,11.848215396146283,19.33589689536362,3.3172463789359687,372.4999920636094,287.20322975164515,29.895501573747143,180.71688178636956,237.12871430544263,22.921163181410904,0.8254642481930793,0.6277209247332908,77.7316517521658,16.313126911698735,4.086312402796586
84,0,fresh,0.7146927054850821,0.0365682163505022,0.6190228219203245,-0.00025863804503984365,12.520595068758132,20.08446699658653,3.122168616598209,381.7434557042088,333.29717401648327,24.12977283569705,177.9478433066434,246.54648610186604,26.266511756434973,0.9037011701265639,0.5880293238288145,77.44844115963241,17.518826558378684,4.083713363025249
